E:\IMG\center_2020_04_05_10_38_33_831.jpg, E:\IMG\left_2020_04_05_10_38_33_831.jpg, E:\IMG\right_2020_04_05_10_38_33_831.jpg, 0, 0, 0, 2.176052E-05
E:\IMG\center_2020_04_05_10_38_33_932.jpg, E:\IMG\left_2020_04_05_10_38_33_932.jpg, E:\IMG\right_2020_04_05_10_38_33_932.jpg, 0, 0, 0, 2.263391E-05
E:\IMG\center_2020_04_05_10_38_34_036.jpg, E:\IMG\left_2020_04_05_10_38_34_036.jpg, E:\IMG\right_2020_04_05_10_38_34_036.jpg, 0, 0, 0, 2.272912E-05
E:\IMG\center_2020_04_05_10_38_34_138.jpg, E:\IMG\left_2020_04_05_10_38_34_138.jpg, E:\IMG\right_2020_04_05_10_38_34_138.jpg, 0, 0, 0, 2.362303E-05
E:\IMG\center_2020_04_05_10_38_34_240.jpg, E:\IMG\left_2020_04_05_10_38_34_240.jpg, E:\IMG\right_2020_04_05_10_38_34_240.jpg, 0, 0, 0, 2.499747E-05
E:\IMG\center_2020_04_05_10_38_34_342.jpg, E:\IMG\left_2020_04_05_10_38_34_342.jpg, E:\IMG\right_2020_04_05_10_38_34_342.jpg, 0, 0, 0, 2.36283E-05
E:\IMG\center_2020_04_05_10_38_34_443.jpg, E:\IMG\left_2020_04_05_10_38_34_443.jpg, E:\IMG\right_2020_04_05_10_38_34_443.jpg, 0, 0, 0, 2.175776E-05
E:\IMG\center_2020_04_05_10_38_34_544.jpg, E:\IMG\left_2020_04_05_10_38_34_544.jpg, E:\IMG\right_2020_04_05_10_38_34_544.jpg, 0, 0, 0, 2.166591E-05
E:\IMG\center_2020_04_05_10_38_34_648.jpg, E:\IMG\left_2020_04_05_10_38_34_648.jpg, E:\IMG\right_2020_04_05_10_38_34_648.jpg, 0, 0, 0, 2.192757E-05
E:\IMG\center_2020_04_05_10_38_35_423.jpg, E:\IMG\left_2020_04_05_10_38_35_423.jpg, E:\IMG\right_2020_04_05_10_38_35_423.jpg, 0, 0, 0, 2.17091E-05
E:\IMG\center_2020_04_05_10_38_35_525.jpg, E:\IMG\left_2020_04_05_10_38_35_525.jpg, E:\IMG\right_2020_04_05_10_38_35_525.jpg, 0, 0, 0, 2.190988E-05
E:\IMG\center_2020_04_05_10_38_35_625.jpg, E:\IMG\left_2020_04_05_10_38_35_625.jpg, E:\IMG\right_2020_04_05_10_38_35_625.jpg, 0, 0, 0, 2.217175E-05
E:\IMG\center_2020_04_05_10_38_35_727.jpg, E:\IMG\left_2020_04_05_10_38_35_727.jpg, E:\IMG\right_2020_04_05_10_38_35_727.jpg, 0, 0, 0, 2.273878E-05
E:\IMG\center_2020_04_05_10_38_35_829.jpg, E:\IMG\left_2020_04_05_10_38_35_829.jpg, E:\IMG\right_2020_04_05_10_38_35_829.jpg, 0, 0, 0, 2.380297E-05
E:\IMG\center_2020_04_05_10_38_35_931.jpg, E:\IMG\left_2020_04_05_10_38_35_931.jpg, E:\IMG\right_2020_04_05_10_38_35_931.jpg, 0, 0, 0, 2.476232E-05
E:\IMG\center_2020_04_05_10_38_36_032.jpg, E:\IMG\left_2020_04_05_10_38_36_032.jpg, E:\IMG\right_2020_04_05_10_38_36_032.jpg, 0, 0, 0, 2.558329E-05
E:\IMG\center_2020_04_05_10_38_36_133.jpg, E:\IMG\left_2020_04_05_10_38_36_133.jpg, E:\IMG\right_2020_04_05_10_38_36_133.jpg, 0, 0, 0, 2.263362E-05
E:\IMG\center_2020_04_05_10_38_36_237.jpg, E:\IMG\left_2020_04_05_10_38_36_237.jpg, E:\IMG\right_2020_04_05_10_38_36_237.jpg, 0, 0, 0, 2.167017E-05
E:\IMG\center_2020_04_05_10_38_36_342.jpg, E:\IMG\left_2020_04_05_10_38_36_342.jpg, E:\IMG\right_2020_04_05_10_38_36_342.jpg, 0, 0, 0, 2.188261E-05
E:\IMG\center_2020_04_05_10_38_36_445.jpg, E:\IMG\left_2020_04_05_10_38_36_445.jpg, E:\IMG\right_2020_04_05_10_38_36_445.jpg, 0, 0, 0, 2.294116E-05
E:\IMG\center_2020_04_05_10_38_36_546.jpg, E:\IMG\left_2020_04_05_10_38_36_546.jpg, E:\IMG\right_2020_04_05_10_38_36_546.jpg, 0, 0, 0, 2.476164E-05
E:\IMG\center_2020_04_05_10_46_30_296.jpg, E:\IMG\left_2020_04_05_10_46_30_296.jpg, E:\IMG\right_2020_04_05_10_46_30_296.jpg, 0, 0, 0, 7.794057E-05
E:\IMG\center_2020_04_05_10_46_30_399.jpg, E:\IMG\left_2020_04_05_10_46_30_399.jpg, E:\IMG\right_2020_04_05_10_46_30_399.jpg, 0, 0, 0, 7.806085E-05
E:\IMG\center_2020_04_05_10_46_30_503.jpg, E:\IMG\left_2020_04_05_10_46_30_503.jpg, E:\IMG\right_2020_04_05_10_46_30_503.jpg, 0, 0, 0, 7.890798E-05
E:\IMG\center_2020_04_05_10_46_30_605.jpg, E:\IMG\left_2020_04_05_10_46_30_605.jpg, E:\IMG\right_2020_04_05_10_46_30_605.jpg, 0, 0, 0, 8.080076E-05
E:\IMG\center_2020_04_05_10_46_30_707.jpg, E:\IMG\left_2020_04_05_10_46_30_707.jpg, E:\IMG\right_2020_04_05_10_46_30_707.jpg, 0, 0, 0, 7.835597E-05
E:\IMG\center_2020_04_05_10_46_30_809.jpg, E:\IMG\left_2020_04_05_10_46_30_809.jpg, E:\IMG\right_2020_04_05_10_46_30_809.jpg, 0, 0, 0, 7.851074E-05
E:\IMG\center_2020_04_05_10_46_30_909.jpg, E:\IMG\left_2020_04_05_10_46_30_909.jpg, E:\IMG\right_2020_04_05_10_46_30_909.jpg, 0, 0, 0, 7.867267E-05
E:\IMG\center_2020_04_05_10_46_31_010.jpg, E:\IMG\left_2020_04_05_10_46_31_010.jpg, E:\IMG\right_2020_04_05_10_46_31_010.jpg, 0, 0, 0, 7.937857E-05
E:\IMG\center_2020_04_05_10_46_31_112.jpg, E:\IMG\left_2020_04_05_10_46_31_112.jpg, E:\IMG\right_2020_04_05_10_46_31_112.jpg, 0, 0, 0, 7.987103E-05
E:\IMG\center_2020_04_05_10_46_31_214.jpg, E:\IMG\left_2020_04_05_10_46_31_214.jpg, E:\IMG\right_2020_04_05_10_46_31_214.jpg, 0, 0, 0, 7.845752E-05
E:\IMG\center_2020_04_05_10_46_31_315.jpg, E:\IMG\left_2020_04_05_10_46_31_315.jpg, E:\IMG\right_2020_04_05_10_46_31_315.jpg, 0, 0, 0, 7.82405E-05
E:\IMG\center_2020_04_05_10_46_31_416.jpg, E:\IMG\left_2020_04_05_10_46_31_416.jpg, E:\IMG\right_2020_04_05_10_46_31_416.jpg, 0, 0, 0, 7.928644E-05
E:\IMG\center_2020_04_05_10_46_31_521.jpg, E:\IMG\left_2020_04_05_10_46_31_521.jpg, E:\IMG\right_2020_04_05_10_46_31_521.jpg, 0, 0, 0, 8.025763E-05
E:\IMG\center_2020_04_05_10_46_31_623.jpg, E:\IMG\left_2020_04_05_10_46_31_623.jpg, E:\IMG\right_2020_04_05_10_46_31_623.jpg, 0, 0, 0, 7.874802E-05
E:\IMG\center_2020_04_05_10_46_31_726.jpg, E:\IMG\left_2020_04_05_10_46_31_726.jpg, E:\IMG\right_2020_04_05_10_46_31_726.jpg, 0, 0, 0, 7.775228E-05
E:\IMG\center_2020_04_05_10_46_31_828.jpg, E:\IMG\left_2020_04_05_10_46_31_828.jpg, E:\IMG\right_2020_04_05_10_46_31_828.jpg, 0, 0, 0, 7.87468E-05
E:\IMG\center_2020_04_05_10_46_31_931.jpg, E:\IMG\left_2020_04_05_10_46_31_931.jpg, E:\IMG\right_2020_04_05_10_46_31_931.jpg, 0, 0, 0, 7.777433E-05
E:\IMG\center_2020_04_05_10_46_32_032.jpg, E:\IMG\left_2020_04_05_10_46_32_032.jpg, E:\IMG\right_2020_04_05_10_46_32_032.jpg, 0, 0, 0, 7.839885E-05
E:\IMG\center_2020_04_05_10_46_32_134.jpg, E:\IMG\left_2020_04_05_10_46_32_134.jpg, E:\IMG\right_2020_04_05_10_46_32_134.jpg, 0, 0, 0, 7.816235E-05
E:\IMG\center_2020_04_05_10_46_32_237.jpg, E:\IMG\left_2020_04_05_10_46_32_237.jpg, E:\IMG\right_2020_04_05_10_46_32_237.jpg, 0, 0, 0, 7.818065E-05
E:\IMG\center_2020_04_05_10_46_32_674.jpg, E:\IMG\left_2020_04_05_10_46_32_674.jpg, E:\IMG\right_2020_04_05_10_46_32_674.jpg, 0, 0, 0, 7.869761E-05
E:\IMG\center_2020_04_05_10_46_32_774.jpg, E:\IMG\left_2020_04_05_10_46_32_774.jpg, E:\IMG\right_2020_04_05_10_46_32_774.jpg, 0, 0, 0, 7.775805E-05
E:\IMG\center_2020_04_05_10_46_32_877.jpg, E:\IMG\left_2020_04_05_10_46_32_877.jpg, E:\IMG\right_2020_04_05_10_46_32_877.jpg, 0, 0, 0, 7.794845E-05
E:\IMG\center_2020_04_05_10_46_32_976.jpg, E:\IMG\left_2020_04_05_10_46_32_976.jpg, E:\IMG\right_2020_04_05_10_46_32_976.jpg, 0, 0, 0, 7.867884E-05
E:\IMG\center_2020_04_05_10_46_33_077.jpg, E:\IMG\left_2020_04_05_10_46_33_077.jpg, E:\IMG\right_2020_04_05_10_46_33_077.jpg, 0, 0, 0, 7.827711E-05
E:\IMG\center_2020_04_05_10_46_33_181.jpg, E:\IMG\left_2020_04_05_10_46_33_181.jpg, E:\IMG\right_2020_04_05_10_46_33_181.jpg, 0, 0, 0, 7.897642E-05
E:\IMG\center_2020_04_05_10_46_33_281.jpg, E:\IMG\left_2020_04_05_10_46_33_281.jpg, E:\IMG\right_2020_04_05_10_46_33_281.jpg, 0, 0, 0, 7.994712E-05
E:\IMG\center_2020_04_05_10_46_33_382.jpg, E:\IMG\left_2020_04_05_10_46_33_382.jpg, E:\IMG\right_2020_04_05_10_46_33_382.jpg, 0, 0, 0, 7.784615E-05
E:\IMG\center_2020_04_05_10_46_33_481.jpg, E:\IMG\left_2020_04_05_10_46_33_481.jpg, E:\IMG\right_2020_04_05_10_46_33_481.jpg, 0, 0, 0, 7.854644E-05
E:\IMG\center_2020_04_05_10_46_34_066.jpg, E:\IMG\left_2020_04_05_10_46_34_066.jpg, E:\IMG\right_2020_04_05_10_46_34_066.jpg, 0, 0, 0, 7.838405E-05
E:\IMG\center_2020_04_05_10_46_34_166.jpg, E:\IMG\left_2020_04_05_10_46_34_166.jpg, E:\IMG\right_2020_04_05_10_46_34_166.jpg, 0, 0, 0, 7.8347E-05
E:\IMG\center_2020_04_05_10_46_34_267.jpg, E:\IMG\left_2020_04_05_10_46_34_267.jpg, E:\IMG\right_2020_04_05_10_46_34_267.jpg, 0, 0, 0, 7.794787E-05
E:\IMG\center_2020_04_05_10_46_34_367.jpg, E:\IMG\left_2020_04_05_10_46_34_367.jpg, E:\IMG\right_2020_04_05_10_46_34_367.jpg, 0, 0, 0, 7.878966E-05
E:\IMG\center_2020_04_05_10_46_34_471.jpg, E:\IMG\left_2020_04_05_10_46_34_471.jpg, E:\IMG\right_2020_04_05_10_46_34_471.jpg, 0, 0, 0, 7.770881E-05
E:\IMG\center_2020_04_05_10_46_34_574.jpg, E:\IMG\left_2020_04_05_10_46_34_574.jpg, E:\IMG\right_2020_04_05_10_46_34_574.jpg, 0, 0, 0, 7.84649E-05
E:\IMG\center_2020_04_05_10_46_34_676.jpg, E:\IMG\left_2020_04_05_10_46_34_676.jpg, E:\IMG\right_2020_04_05_10_46_34_676.jpg, 0, 0, 0, 7.831759E-05
E:\IMG\center_2020_04_05_10_46_34_778.jpg, E:\IMG\left_2020_04_05_10_46_34_778.jpg, E:\IMG\right_2020_04_05_10_46_34_778.jpg, 0, 0, 0, 7.845257E-05
E:\IMG\center_2020_04_05_10_46_34_879.jpg, E:\IMG\left_2020_04_05_10_46_34_879.jpg, E:\IMG\right_2020_04_05_10_46_34_879.jpg, 0, 0, 0, 7.781546E-05
E:\IMG\center_2020_04_05_10_46_34_983.jpg, E:\IMG\left_2020_04_05_10_46_34_983.jpg, E:\IMG\right_2020_04_05_10_46_34_983.jpg, 0, 0, 0, 7.82229E-05
E:\IMG\center_2020_04_05_10_46_35_085.jpg, E:\IMG\left_2020_04_05_10_46_35_085.jpg, E:\IMG\right_2020_04_05_10_46_35_085.jpg, 0, 0, 0, 7.971632E-05
E:\IMG\center_2020_04_05_10_46_35_186.jpg, E:\IMG\left_2020_04_05_10_46_35_186.jpg, E:\IMG\right_2020_04_05_10_46_35_186.jpg, 0, 0, 0, 8.276501E-05
E:\IMG\center_2020_04_05_10_46_35_503.jpg, E:\IMG\left_2020_04_05_10_46_35_503.jpg, E:\IMG\right_2020_04_05_10_46_35_503.jpg, 0, 0.7581414, 0, 1.898841
E:\IMG\center_2020_04_05_10_46_35_601.jpg, E:\IMG\left_2020_04_05_10_46_35_601.jpg, E:\IMG\right_2020_04_05_10_46_35_601.jpg, 0, 1, 0, 2.926626
E:\IMG\center_2020_04_05_10_46_35_701.jpg, E:\IMG\left_2020_04_05_10_46_35_701.jpg, E:\IMG\right_2020_04_05_10_46_35_701.jpg, 0, 1, 0, 4.101623
E:\IMG\center_2020_04_05_10_46_35_802.jpg, E:\IMG\left_2020_04_05_10_46_35_802.jpg, E:\IMG\right_2020_04_05_10_46_35_802.jpg, 0, 1, 0, 5.266416
E:\IMG\center_2020_04_05_10_46_35_904.jpg, E:\IMG\left_2020_04_05_10_46_35_904.jpg, E:\IMG\right_2020_04_05_10_46_35_904.jpg, -0.2772246, 1, 0, 6.405205
E:\IMG\center_2020_04_05_10_46_36_006.jpg, E:\IMG\left_2020_04_05_10_46_36_006.jpg, E:\IMG\right_2020_04_05_10_46_36_006.jpg, -0.3485667, 1, 0, 7.514471
E:\IMG\center_2020_04_05_10_46_36_106.jpg, E:\IMG\left_2020_04_05_10_46_36_106.jpg, E:\IMG\right_2020_04_05_10_46_36_106.jpg, -0.0506495, 1, 0, 8.646585
E:\IMG\center_2020_04_05_10_46_36_209.jpg, E:\IMG\left_2020_04_05_10_46_36_209.jpg, E:\IMG\right_2020_04_05_10_46_36_209.jpg, 0, 1, 0, 9.76125
E:\IMG\center_2020_04_05_10_46_36_432.jpg, E:\IMG\left_2020_04_05_10_46_36_432.jpg, E:\IMG\right_2020_04_05_10_46_36_432.jpg, -0.6564021, 1, 0, 11.72037
E:\IMG\center_2020_04_05_10_46_36_529.jpg, E:\IMG\left_2020_04_05_10_46_36_529.jpg, E:\IMG\right_2020_04_05_10_46_36_529.jpg, -0.3952084, 1, 0, 13.10261
E:\IMG\center_2020_04_05_10_46_36_634.jpg, E:\IMG\left_2020_04_05_10_46_36_634.jpg, E:\IMG\right_2020_04_05_10_46_36_634.jpg, -0.04087622, 1, 0, 14.40026
E:\IMG\center_2020_04_05_10_46_36_734.jpg, E:\IMG\left_2020_04_05_10_46_36_734.jpg, E:\IMG\right_2020_04_05_10_46_36_734.jpg, 0, 1, 0, 15.24612
E:\IMG\center_2020_04_05_10_46_36_834.jpg, E:\IMG\left_2020_04_05_10_46_36_834.jpg, E:\IMG\right_2020_04_05_10_46_36_834.jpg, 0, 1, 0, 16.49935
E:\IMG\center_2020_04_05_10_46_36_938.jpg, E:\IMG\left_2020_04_05_10_46_36_938.jpg, E:\IMG\right_2020_04_05_10_46_36_938.jpg, 0, 1, 0, 17.32061
E:\IMG\center_2020_04_05_10_46_37_042.jpg, E:\IMG\left_2020_04_05_10_46_37_042.jpg, E:\IMG\right_2020_04_05_10_46_37_042.jpg, -0.1130175, 1, 0, 18.54594
E:\IMG\center_2020_04_05_10_46_37_143.jpg, E:\IMG\left_2020_04_05_10_46_37_143.jpg, E:\IMG\right_2020_04_05_10_46_37_143.jpg, -0.3323655, 1, 0, 19.34788
E:\IMG\center_2020_04_05_10_46_37_247.jpg, E:\IMG\left_2020_04_05_10_46_37_247.jpg, E:\IMG\right_2020_04_05_10_46_37_247.jpg, -0.02668955, 1, 0, 20.47637
E:\IMG\center_2020_04_05_10_46_37_348.jpg, E:\IMG\left_2020_04_05_10_46_37_348.jpg, E:\IMG\right_2020_04_05_10_46_37_348.jpg, 0, 1, 0, 21.39158
E:\IMG\center_2020_04_05_10_46_37_448.jpg, E:\IMG\left_2020_04_05_10_46_37_448.jpg, E:\IMG\right_2020_04_05_10_46_37_448.jpg, 0, 1, 0, 22.43461
E:\IMG\center_2020_04_05_10_46_37_549.jpg, E:\IMG\left_2020_04_05_10_46_37_549.jpg, E:\IMG\right_2020_04_05_10_46_37_549.jpg, -0.2914617, 1, 0, 23.35838
E:\IMG\center_2020_04_05_10_46_37_651.jpg, E:\IMG\left_2020_04_05_10_46_37_651.jpg, E:\IMG\right_2020_04_05_10_46_37_651.jpg, -0.185595, 1, 0, 24.27844
E:\IMG\center_2020_04_05_10_46_37_752.jpg, E:\IMG\left_2020_04_05_10_46_37_752.jpg, E:\IMG\right_2020_04_05_10_46_37_752.jpg, 0, 1, 0, 25.42438
E:\IMG\center_2020_04_05_10_46_37_853.jpg, E:\IMG\left_2020_04_05_10_46_37_853.jpg, E:\IMG\right_2020_04_05_10_46_37_853.jpg, -0.2492589, 1, 0, 26.35917
E:\IMG\center_2020_04_05_10_46_37_954.jpg, E:\IMG\left_2020_04_05_10_46_37_954.jpg, E:\IMG\right_2020_04_05_10_46_37_954.jpg, -0.5038997, 1, 0, 27.15197
E:\IMG\center_2020_04_05_10_46_38_055.jpg, E:\IMG\left_2020_04_05_10_46_38_055.jpg, E:\IMG\right_2020_04_05_10_46_38_055.jpg, -0.2025209, 1, 0, 28.05828
E:\IMG\center_2020_04_05_10_46_38_155.jpg, E:\IMG\left_2020_04_05_10_46_38_155.jpg, E:\IMG\right_2020_04_05_10_46_38_155.jpg, -0.3578438, 1, 0, 28.97573
E:\IMG\center_2020_04_05_10_46_38_258.jpg, E:\IMG\left_2020_04_05_10_46_38_258.jpg, E:\IMG\right_2020_04_05_10_46_38_258.jpg, -0.2556051, 1, 0, 29.84696
E:\IMG\center_2020_04_05_10_46_38_359.jpg, E:\IMG\left_2020_04_05_10_46_38_359.jpg, E:\IMG\right_2020_04_05_10_46_38_359.jpg, 0, 1, 0, 30.18633
E:\IMG\center_2020_04_05_10_46_38_460.jpg, E:\IMG\left_2020_04_05_10_46_38_460.jpg, E:\IMG\right_2020_04_05_10_46_38_460.jpg, 0, 1, 0, 30.19006
E:\IMG\center_2020_04_05_10_46_38_561.jpg, E:\IMG\left_2020_04_05_10_46_38_561.jpg, E:\IMG\right_2020_04_05_10_46_38_561.jpg, 0.0133317, 1, 0, 30.19019
E:\IMG\center_2020_04_05_10_46_38_663.jpg, E:\IMG\left_2020_04_05_10_46_38_663.jpg, E:\IMG\right_2020_04_05_10_46_38_663.jpg, 0.3179961, 1, 0, 30.1642
E:\IMG\center_2020_04_05_10_46_38_763.jpg, E:\IMG\left_2020_04_05_10_46_38_763.jpg, E:\IMG\right_2020_04_05_10_46_38_763.jpg, 0.0704667, 1, 0, 30.19068
E:\IMG\center_2020_04_05_10_46_38_864.jpg, E:\IMG\left_2020_04_05_10_46_38_864.jpg, E:\IMG\right_2020_04_05_10_46_38_864.jpg, 0, 1, 0, 30.18968
E:\IMG\center_2020_04_05_10_46_38_967.jpg, E:\IMG\left_2020_04_05_10_46_38_967.jpg, E:\IMG\right_2020_04_05_10_46_38_967.jpg, -0.1400289, 1, 0, 30.18312
E:\IMG\center_2020_04_05_10_46_39_068.jpg, E:\IMG\left_2020_04_05_10_46_39_068.jpg, E:\IMG\right_2020_04_05_10_46_39_068.jpg, -0.1776974, 1, 0, 30.18701
E:\IMG\center_2020_04_05_10_46_39_169.jpg, E:\IMG\left_2020_04_05_10_46_39_169.jpg, E:\IMG\right_2020_04_05_10_46_39_169.jpg, 0, 1, 0, 30.18948
E:\IMG\center_2020_04_05_10_46_39_271.jpg, E:\IMG\left_2020_04_05_10_46_39_271.jpg, E:\IMG\right_2020_04_05_10_46_39_271.jpg, 0, 1, 0, 30.19014
E:\IMG\center_2020_04_05_10_46_39_376.jpg, E:\IMG\left_2020_04_05_10_46_39_376.jpg, E:\IMG\right_2020_04_05_10_46_39_376.jpg, 0, 1, 0, 30.19029
E:\IMG\center_2020_04_05_10_46_39_480.jpg, E:\IMG\left_2020_04_05_10_46_39_480.jpg, E:\IMG\right_2020_04_05_10_46_39_480.jpg, -0.0642906, 1, 0, 30.18947
E:\IMG\center_2020_04_05_10_46_39_582.jpg, E:\IMG\left_2020_04_05_10_46_39_582.jpg, E:\IMG\right_2020_04_05_10_46_39_582.jpg, -0.3589695, 1, 0, 30.16174
E:\IMG\center_2020_04_05_10_46_39_684.jpg, E:\IMG\left_2020_04_05_10_46_39_684.jpg, E:\IMG\right_2020_04_05_10_46_39_684.jpg, -0.05232811, 1, 0, 30.19077
E:\IMG\center_2020_04_05_10_46_39_786.jpg, E:\IMG\left_2020_04_05_10_46_39_786.jpg, E:\IMG\right_2020_04_05_10_46_39_786.jpg, 0, 1, 0, 30.18979
E:\IMG\center_2020_04_05_10_46_39_890.jpg, E:\IMG\left_2020_04_05_10_46_39_890.jpg, E:\IMG\right_2020_04_05_10_46_39_890.jpg, 0, 1, 0, 30.19024
E:\IMG\center_2020_04_05_10_46_39_992.jpg, E:\IMG\left_2020_04_05_10_46_39_992.jpg, E:\IMG\right_2020_04_05_10_46_39_992.jpg, 0, 1, 0, 30.19029
E:\IMG\center_2020_04_05_10_46_40_093.jpg, E:\IMG\left_2020_04_05_10_46_40_093.jpg, E:\IMG\right_2020_04_05_10_46_40_093.jpg, -0.3056592, 1, 0, 30.16729
E:\IMG\center_2020_04_05_10_46_40_195.jpg, E:\IMG\left_2020_04_05_10_46_40_195.jpg, E:\IMG\right_2020_04_05_10_46_40_195.jpg, -0.1443834, 1, 0, 30.1911
E:\IMG\center_2020_04_05_10_46_40_295.jpg, E:\IMG\left_2020_04_05_10_46_40_295.jpg, E:\IMG\right_2020_04_05_10_46_40_295.jpg, 0, 1, 0, 30.18929
E:\IMG\center_2020_04_05_10_46_40_395.jpg, E:\IMG\left_2020_04_05_10_46_40_395.jpg, E:\IMG\right_2020_04_05_10_46_40_395.jpg, -0.3002667, 1, 0, 30.17334
E:\IMG\center_2020_04_05_10_46_40_496.jpg, E:\IMG\left_2020_04_05_10_46_40_496.jpg, E:\IMG\right_2020_04_05_10_46_40_496.jpg, -0.1130422, 1, 0, 30.19199
E:\IMG\center_2020_04_05_10_46_40_597.jpg, E:\IMG\left_2020_04_05_10_46_40_597.jpg, E:\IMG\right_2020_04_05_10_46_40_597.jpg, 0, 1, 0, 30.18935
E:\IMG\center_2020_04_05_10_46_40_701.jpg, E:\IMG\left_2020_04_05_10_46_40_701.jpg, E:\IMG\right_2020_04_05_10_46_40_701.jpg, 0, 1, 0, 30.19024
E:\IMG\center_2020_04_05_10_46_40_802.jpg, E:\IMG\left_2020_04_05_10_46_40_802.jpg, E:\IMG\right_2020_04_05_10_46_40_802.jpg, -0.1952862, 1, 0, 30.18177
E:\IMG\center_2020_04_05_10_46_40_903.jpg, E:\IMG\left_2020_04_05_10_46_40_903.jpg, E:\IMG\right_2020_04_05_10_46_40_903.jpg, 0, 1, 0, 30.18996
E:\IMG\center_2020_04_05_10_46_41_005.jpg, E:\IMG\left_2020_04_05_10_46_41_005.jpg, E:\IMG\right_2020_04_05_10_46_41_005.jpg, 0, 1, 0, 30.19029
E:\IMG\center_2020_04_05_10_46_41_107.jpg, E:\IMG\left_2020_04_05_10_46_41_107.jpg, E:\IMG\right_2020_04_05_10_46_41_107.jpg, 0, 1, 0, 30.19031
E:\IMG\center_2020_04_05_10_46_41_210.jpg, E:\IMG\left_2020_04_05_10_46_41_210.jpg, E:\IMG\right_2020_04_05_10_46_41_210.jpg, -0.16467, 1, 0, 30.18321
E:\IMG\center_2020_04_05_10_46_41_310.jpg, E:\IMG\left_2020_04_05_10_46_41_310.jpg, E:\IMG\right_2020_04_05_10_46_41_310.jpg, -0.1481778, 1, 0, 30.18945
E:\IMG\center_2020_04_05_10_46_41_413.jpg, E:\IMG\left_2020_04_05_10_46_41_413.jpg, E:\IMG\right_2020_04_05_10_46_41_413.jpg, 0, 1, 0, 30.19011
E:\IMG\center_2020_04_05_10_46_41_514.jpg, E:\IMG\left_2020_04_05_10_46_41_514.jpg, E:\IMG\right_2020_04_05_10_46_41_514.jpg, 0, 1, 0, 30.19026
E:\IMG\center_2020_04_05_10_46_41_616.jpg, E:\IMG\left_2020_04_05_10_46_41_616.jpg, E:\IMG\right_2020_04_05_10_46_41_616.jpg, 0, 1, 0, 30.1906
E:\IMG\center_2020_04_05_10_46_41_718.jpg, E:\IMG\left_2020_04_05_10_46_41_718.jpg, E:\IMG\right_2020_04_05_10_46_41_718.jpg, -0.0494784, 1, 0, 30.1898
E:\IMG\center_2020_04_05_10_46_41_822.jpg, E:\IMG\left_2020_04_05_10_46_41_822.jpg, E:\IMG\right_2020_04_05_10_46_41_822.jpg, -0.2139918, 1, 0, 30.17983
E:\IMG\center_2020_04_05_10_46_41_926.jpg, E:\IMG\left_2020_04_05_10_46_41_926.jpg, E:\IMG\right_2020_04_05_10_46_41_926.jpg, 0, 1, 0, 30.18938
E:\IMG\center_2020_04_05_10_46_42_027.jpg, E:\IMG\left_2020_04_05_10_46_42_027.jpg, E:\IMG\right_2020_04_05_10_46_42_027.jpg, 0, 1, 0, 30.1902
E:\IMG\center_2020_04_05_10_46_42_132.jpg, E:\IMG\left_2020_04_05_10_46_42_132.jpg, E:\IMG\right_2020_04_05_10_46_42_132.jpg, -0.3413592, 1, 0, 30.16451
